frequency_hz,z_real_ohm,z_imag_ohm,s11_real,s11_imag,s11_db
2.656000000000000000e+09,2.917237677963639086e+01,1.798359203359919434e+01,-2.010965172451258665e-01,2.728228030747820720e-01,-9.397854729860444678e+00
2.657000000000000000e+09,2.879669156711928579e+01,1.838040357839799910e+01,-2.035986899381400372e-01,2.807558188994520587e-01,-9.198200978169552400e+00
2.658000000000000000e+09,2.842862260356862336e+01,1.877936513193415280e+01,-2.059052698209900834e-01,2.887483500884729382e-01,-9.004139963110537437e+00
2.659000000000000000e+09,2.806805470156695748e+01,1.918024330849756254e+01,-2.080157785706562290e-01,2.967928001032186791e-01,-8.815483315974786294e+00
2.660000000000000000e+09,2.771486548476272560e+01,1.958281481473831676e+01,-2.099301480548941001e-01,3.048816707116796532e-01,-8.632049428348114617e+00
2.661000000000000000e+09,2.736892603281045666e+01,1.998686666998324313e+01,-2.116487048417072248e-01,3.130075904667354858e-01,-8.453663076618303407e+00
2.662000000000000000e+09,2.703010153011007688e+01,2.039219638993141714e+01,-2.131721523818080055e-01,3.211633412750387606e-01,-8.280155078294518134e+00
2.663000000000000000e+09,2.669825191718542712e+01,2.079861213432382883e+01,-2.145015510865542485e-01,3.293418828483630212e-01,-8.111361979983065851e+00
2.664000000000000000e+09,2.637323254364147118e+01,2.120593281901157923e+01,-2.156382965433135401e-01,3.375363748546927889e-01,-7.947125776314210910e+00
2.665000000000000000e+09,2.605489482169290127e+01,2.161398819266590721e+01,-2.165840961267771481e-01,3.457401966134752147e-01,-7.787293658714899536e+00
2.666000000000000000e+09,2.574308687924807515e+01,2.202261887820630193e+01,-2.173409442783597323e-01,3.539469642083357681e-01,-7.631717792626723451e+00
2.667000000000000000e+09,2.543765421148879113e+01,2.243167637885894905e+01,-2.179110967361704287e-01,3.621505449203943905e-01,-7.480255121559906684e+00
2.668000000000000000e+09,2.513844032978754228e+01,2.284102304862668120e+01,-2.182970440051619221e-01,3.703450689162626763e-01,-7.332767196220193462e+00
2.669000000000000000e+09,2.484528740667710878e+01,2.325053202683853115e+01,-2.185014843607991364e-01,3.785249381560072957e-01,-7.189120026840870814e+00
2.670000000000000000e+09,2.455803691542199729e+01,2.366008713637283378e+01,-2.185272966799725880e-01,3.866848325178143808e-01,-7.049183956778297677e+00
2.671000000000000000e+09,2.427653026255184798e+01,2.406958274511546847e+01,-2.183775133898792631e-01,3.948197131673368832e-01,-6.912833555380223594e+00
2.672000000000000000e+09,2.400060941151254212e+01,2.447892359021675901e+01,-2.180552938192862611e-01,4.029248232302076738e-01,-6.779947528108881016e+00
2.673000000000000000e+09,2.373011749537295145e+01,2.488802456476772917e+01,-2.175638982270417798e-01,4.109956858559281057e-01,-6.650408641886041750e+00
2.674000000000000000e+09,2.346489941630650122e+01,2.529681046661136889e+01,-2.169066627700829419e-01,4.190280997896317916e-01,-6.524103663627698779e+00
2.675000000000000000e+09,2.320480242935487070e+01,2.570521570915298781e+01,-2.160869756575897749e-01,4.270181325950108686e-01,-6.400923309946362494e+00
2.676000000000000000e+09,2.294967670778154911e+01,2.611318399422390968e+01,-2.151082547196218053e-01,4.349621116965017298e-01,-6.280762206020979121e+00
2.677000000000000000e+09,2.269937588714752863e+01,2.652066794728316879e+01,-2.139739265977654292e-01,4.428566134314043112e-01,-6.163518851667289411e+00
2.678000000000000000e+09,2.245375758509119990e+01,2.692762871552196202e+01,-2.126874077421776477e-01,4.506984503228793071e-01,-6.049095592683386258e+00
2.679000000000000000e+09,2.221268389368389151e+01,2.733403552973399542e+01,-2.112520873744044014e-01,4.584846568021311297e-01,-5.937398595600894780e+00
2.680000000000000000e+09,2.197602184115782009e+01,2.773986523116028380e+01,-2.096713125485517581e-01,4.662124736228380750e-01,-5.828337824036121440e+00
2.681000000000000000e+09,2.174364381977971306e+01,2.814510176486643545e+01,-2.079483754153538255e-01,4.738793312223295029e-01,-5.721827014914940612e+00
2.682000000000000000e+09,2.151542797666269990e+01,2.854973564159111632e+01,-2.060865027645417680e-01,4.814828322925695514e-01,-5.617783652932870631e+00
2.683000000000000000e+09,2.129125856438459863e+01,2.895376337038237935e+01,-2.040888478911628834e-01,4.890207338291225891e-01,-5.516128941714698364e+00
2.684000000000000000e+09,2.107102624840655025e+01,2.935718686471638605e+01,-2.019584848014641387e-01,4.964909289281450033e-01,-5.416787770251642264e+00
2.685000000000000000e+09,2.085462836846222245e+01,2.976001282517264457e+01,-1.996984047438851995e-01,5.038914286001504594e-01,-5.319688673318166749e+00
2.686000000000000000e+09,2.064196915131857324e+01,3.016225210208726892e+01,-1.973115150211702806e-01,5.112203438644731257e-01,-5.224763784708283509e+00
2.687000000000000000e+09,2.043295987258252211e+01,3.056391904194888909e+01,-1.948006400107061831e-01,5.184758683806393043e-01,-5.131948782274996290e+00
2.688000000000000000e+09,2.022751896555136852e+01,3.096503082159603082e+01,-1.921685242925278703e-01,5.256562618617199867e-01,-5.041182823912990330e+00
2.689000000000000000e+09,2.002557207546066920e+01,3.136560677455212698e+01,-1.894178377580821582e-01,5.327598345009680880e-01,-4.952408473784130294e+00
2.690000000000000000e+09,1.982705205787913272e+01,3.176566771405608947e+01,-1.865511825483386898e-01,5.397849326262340597e-01,-4.865571618253258457e+00
2.691000000000000000e+09,1.963189892042165141e+01,3.216523525753211032e+01,-1.835711016472980073e-01,5.467299257774035359e-01,-4.780621371171896783e+00
2.692000000000000000e+09,1.944005970738984246e+01,3.256433115738256845e+01,-1.804800889367518812e-01,5.535931953805887096e-01,-4.697509968317538309e+00
2.693000000000000000e+09,1.925148832741277261e+01,3.296297664306879227e+01,-1.772806005005156393e-01,5.603731251689950676e-01,-4.616192650969011879e+00
2.694000000000000000e+09,1.906614532461996703e+01,3.336119177949490933e+01,-1.739750669513597525e-01,5.670680934751473057e-01,-4.536627538764095746e+00
2.695000000000000000e+09,1.888399759435118952e+01,3.375899484668948958e+01,-1.705659065419822540e-01,5.736764674920924456e-01,-4.458775492150484965e+00
2.696000000000000000e+09,1.870501804486683994e+01,3.415640174573246668e+01,-1.670555388123586282e-01,5.801965995733472381e-01,-4.382599964895495859e+00
2.697000000000000000e+09,1.852918520698038307e+01,3.455342543577055636e+01,-1.634463985200818870e-01,5.866268256124625990e-01,-4.308066847268473332e+00
