frequency_hz,z_real_ohm,z_imag_ohm,s11_real,s11_imag,s11_db
2.214000000000000000e+09,8.749942611130998671e+01,-4.946880820738514473e+01,3.560727624906658839e-01,-2.316686979193174623e-01,-7.436233841990339322e+00
2.215000000000000000e+09,8.759131342667122055e+01,-4.908005106155136588e+01,3.552488805236068137e-01,-2.299884860301051326e-01,-7.469129720439500630e+00
2.216000000000000000e+09,8.770127673561414383e+01,-4.872706955043841504e+01,3.546049994651801485e-01,-2.283799237311781305e-01,-7.498189370626857198e+00
2.217000000000000000e+09,8.782717641105270445e+01,-4.841200197676702288e+01,3.541385314900988290e-01,-2.268598073646059810e-01,-7.523225676098965309e+00
2.218000000000000000e+09,8.796663824248734898e+01,-4.813690356060586595e+01,3.538453980313426839e-01,-2.254449492749064643e-01,-7.544083992761696500e+00
2.219000000000000000e+09,8.811704601108968404e+01,-4.790372459527516469e+01,3.537200168753034113e-01,-2.241520450745722592e-01,-7.560645356817889962e+00
2.220000000000000000e+09,8.827553539991784248e+01,-4.771428562782600835e+01,3.537553012770533467e-01,-2.229975393055202426e-01,-7.572829124592397321e+00
2.221000000000000000e+09,8.843898984483134029e+01,-4.757024954217066437e+01,3.539426712482364734e-01,-2.219974906037427975e-01,-7.580594953638182254e+00
2.222000000000000000e+09,8.860403901166293394e+01,-4.747309051512925038e+01,3.542720770666172303e-01,-2.211674374870376270e-01,-7.583944056041969084e+00
2.223000000000000000e+09,8.876706065740636120e+01,-4.742405993233441563e+01,3.547320349520337035e-01,-2.205222658884427311e-01,-7.582919680664689466e+00
2.224000000000000000e+09,8.892418669153495614e+01,-4.742414949377263156e+01,3.553096747491876761e-01,-2.200760795509943135e-01,-7.577606809621909356e+00
2.225000000000000000e+09,8.907131429080097007e+01,-4.747405190820187926e+01,3.559907993543976468e-01,-2.198420743826339230e-01,-7.568131083827067229e+00
